FECHA,Horas,O3,NO2,CO,SO2,PM-10,PM-2.5,,,,,,
06/05/2024,10:00:00,26,16,20,2,80,75,Buena,Buena,Buena,Buena,Regular,Regular
06/05/2024,11:00:00,41,11,20,2,80,73,Buena,Buena,Buena,Buena,Regular,Regular
06/05/2024,12:00:00,78,9,19,2,78,73,Regular,Buena,Buena,Buena,Regular,Regular
06/05/2024,13:00:00,102,9,19,2,80,73,Mala,Buena,Buena,Buena,Regular,Regular
06/05/2024,14:00:00,101,7,19,2,80,73,Mala,Buena,Buena,Buena,Regular,Regular
06/05/2024,15:00:00,67,5,18,2,80,73,Regular,Buena,Buena,Buena,Regular,Regular
06/05/2024,16:00:00,67,5,17,2,80,73,Regular,Buena,Buena,Buena,Regular,Regular
06/05/2024,17:00:00,71,5,17,2,78,73,Regular,Buena,Buena,Buena,Regular,Regular
06/05/2024,18:00:00,40,12,16,2,73,73,Buena,Buena,Buena,Buena,Regular,Regular
06/05/2024,19:00:00,35,13,16,2,71,73,Buena,Buena,Buena,Buena,Regular,Regular
06/05/2024,20:00:00,29,12,16,2,68,73,Buena,Buena,Buena,Buena,Regular,Regular
06/05/2024,21:00:00,24,13,16,2,67,73,Buena,Buena,Buena,Buena,Regular,Regular
06/05/2024,22:00:00,20,14,16,2,65,73,Buena,Buena,Buena,Buena,Regular,Regular
06/05/2024,23:00:00,12,19,17,2,67,73,Buena,Buena,Buena,Buena,Regular,Regular
07/05/2024,00:00:00,10,62,17,2,68,73,Buena,Regular,Buena,Buena,Regular,Regular
07/05/2024,01:00:00,1,69,18,2,70,75,Buena,Regular,Buena,Buena,Regular,Regular
07/05/2024,02:00:00,4,63,18,2,73,75,Buena,Regular,Buena,Buena,Regular,Regular
07/05/2024,03:00:00,4,62,19,2,73,75,Buena,Regular,Buena,Buena,Regular,Regular
07/05/2024,04:00:00,1,64,19,2,71,75,Buena,Regular,Buena,Buena,Regular,Regular
07/05/2024,05:00:00,1,20,19,2,71,75,Buena,Buena,Buena,Buena,Regular,Regular
07/05/2024,06:00:00,2,19,20,2,70,75,Buena,Buena,Buena,Buena,Regular,Regular
07/05/2024,07:00:00,1,19,20,2,71,75,Buena,Buena,Buena,Buena,Regular,Regular
07/05/2024,08:00:00,4,63,21,2,71,75,Buena,Regular,Buena,Buena,Regular,Regular
07/05/2024,09:00:00,8,66,22,2,73,75,Buena,Regular,Buena,Buena,Regular,Regular
07/05/2024,10:00:00,27,62,22,2,76,76,Buena,Regular,Buena,Buena,Regular,Regular
07/05/2024,11:00:00,45,16,22,4,76,76,Buena,Buena,Buena,Buena,Regular,Regular
07/05/2024,12:00:00,100,12,22,4,77,78,Regular,Buena,Buena,Buena,Regular,Regular
07/05/2024,13:00:00,119,10,22,4,77,79,Mala,Buena,Buena,Buena,Regular,Regular
07/05/2024,14:00:00,115,7,22,4,78,79,Mala,Buena,Buena,Buena,Regular,Regular
07/05/2024,15:00:00,116,8,21,4,77,79,Mala,Buena,Buena,Buena,Regular,Regular
07/05/2024,16:00:00,103,5,20,4,78,81,Mala,Buena,Buena,Buena,Regular,Regular
07/05/2024,17:00:00,92,6,20,4,78,81,Regular,Buena,Buena,Buena,Regular,Regular
07/05/2024,18:00:00,42,12,20,4,84,81,Buena,Buena,Buena,Buena,Regular,Regular
07/05/2024,19:00:00,41,9,20,4,86,82,Buena,Buena,Buena,Buena,Regular,Regular
07/05/2024,20:00:00,35,10,20,2,86,82,Buena,Buena,Buena,Buena,Regular,Regular
07/05/2024,21:00:00,34,10,20,2,87,82,Buena,Buena,Buena,Buena,Regular,Regular
07/05/2024,22:00:00,35,9,20,2,88,81,Buena,Buena,Buena,Buena,Regular,Regular
07/05/2024,23:00:00,27,12,19,2,86,79,Buena,Buena,Buena,Buena,Regular,Regular
08/05/2024,00:00:00,29,10,19,4,86,79,Buena,Buena,Buena,Buena,Regular,Regular
08/05/2024,01:00:00,16,18,18,4,86,78,Buena,Buena,Buena,Buena,Regular,Regular
08/05/2024,02:00:00,16,14,17,4,83,78,Buena,Buena,Buena,Buena,Regular,Regular
08/05/2024,03:00:00,14,17,17,4,83,78,Buena,Buena,Buena,Buena,Regular,Regular
08/05/2024,04:00:00,1,69,18,4,83,78,Buena,Regular,Buena,Buena,Regular,Regular
08/05/2024,05:00:00,1,65,18,4,83,78,Buena,Regular,Buena,Buena,Regular,Regular
08/05/2024,06:00:00,1,62,19,4,84,78,Buena,Regular,Buena,Buena,Regular,Regular
08/05/2024,07:00:00,1,61,20,4,84,78,Buena,Regular,Buena,Buena,Regular,Regular
08/05/2024,08:00:00,4,63,22,4,86,78,Buena,Regular,Buena,Buena,Regular,Regular
08/05/2024,09:00:00,10,67,23,4,86,78,Buena,Regular,Buena,Buena,Regular,Regular
08/05/2024,10:00:00,24,67,24,4,86,76,Buena,Regular,Buena,Buena,Regular,Regular
08/05/2024,11:00:00,63,10,25,4,84,76,Regular,Buena,Buena,Buena,Regular,Regular
08/05/2024,12:00:00,73,4,25,4,84,75,Regular,Buena,Buena,Buena,Regular,Regular
08/05/2024,13:00:00,73,5,26,2,84,73,Regular,Buena,Buena,Buena,Regular,Regular
08/05/2024,14:00:00,80,4,25,2,84,73,Regular,Buena,Buena,Buena,Regular,Regular
08/05/2024,15:00:00,78,4,24,2,84,73,Regular,Buena,Buena,Buena,Regular,Regular
08/05/2024,16:00:00,80,4,24,2,83,72,Regular,Buena,Buena,Buena,Regular,Regular
08/05/2024,17:00:00,78,4,23,2,83,72,Regular,Buena,Buena,Buena,Regular,Regular
08/05/2024,18:00:00,71,5,22,2,76,72,Regular,Buena,Buena,Buena,Regular,Regular
08/05/2024,19:00:00,53,7,22,2,71,70,Regular,Buena,Buena,Buena,Regular,Regular
08/05/2024,20:00:00,35,14,22,4,71,70,Buena,Buena,Buena,Buena,Regular,Regular
08/05/2024,21:00:00,16,67,23,4,73,70,Buena,Regular,Buena,Buena,Regular,Regular
08/05/2024,22:00:00,13,65,24,4,76,72,Buena,Regular,Buena,Buena,Regular,Regular
08/05/2024,23:00:00,7,67,25,4,80,73,Buena,Regular,Buena,Buena,Regular,Regular
09/05/2024,00:00:00,5,69,25,4,81,75,Buena,Regular,Buena,Buena,Regular,Regular
09/05/2024,01:00:00,4,69,26,4,84,76,Buena,Regular,Buena,Buena,Regular,Regular
09/05/2024,02:00:00,1,70,27,4,86,76,Buena,Regular,Buena,Buena,Regular,Regular
09/05/2024,03:00:00,8,63,27,4,88,78,Buena,Regular,Buena,Buena,Regular,Regular
09/05/2024,04:00:00,9,61,27,4,87,76,Buena,Regular,Buena,Buena,Regular,Regular
09/05/2024,05:00:00,3,66,27,4,87,76,Buena,Regular,Buena,Buena,Regular,Regular
09/05/2024,06:00:00,1,65,27,4,88,78,Buena,Regular,Buena,Buena,Regular,Regular
09/05/2024,07:00:00,1,63,27,4,90,79,Buena,Regular,Buena,Buena,Regular,Regular
09/05/2024,08:00:00,4,63,27,4,91,79,Buena,Regular,Buena,Buena,Regular,Regular
09/05/2024,09:00:00,13,68,27,4,93,81,Buena,Regular,Buena,Buena,Regular,Regular
09/05/2024,10:00:00,31,65,27,4,94,81,Buena,Regular,Buena,Buena,Regular,Regular
09/05/2024,11:00:00,67,20,28,4,96,82,Regular,Buena,Buena,Buena,Regular,Regular
09/05/2024,12:00:00,102,11,28,4,97,84,Mala,Buena,Buena,Buena,Regular,Regular
09/05/2024,13:00:00,63,9,27,4,97,84,Regular,Buena,Buena,Buena,Regular,Regular
09/05/2024,14:00:00,82,5,27,4,97,82,Regular,Buena,Buena,Buena,Regular,Regular
09/05/2024,15:00:00,103,5,26,4,96,82,Mala,Buena,Buena,Buena,Regular,Regular
09/05/2024,16:00:00,94,5,24,4,97,82,Regular,Buena,Buena,Buena,Regular,Regular
09/05/2024,17:00:00,88,5,24,4,97,82,Regular,Buena,Buena,Buena,Regular,Regular
09/05/2024,18:00:00,69,5,24,4,97,82,Regular,Buena,Buena,Buena,Regular,Regular
09/05/2024,19:00:00,44,10,23,4,97,84,Buena,Buena,Buena,Buena,Regular,Regular
09/05/2024,20:00:00,26,15,23,4,101,82,Buena,Buena,Buena,Buena,Mala,Regular
09/05/2024,21:00:00,26,16,23,4,101,82,Buena,Buena,Buena,Buena,Mala,Regular
09/05/2024,22:00:00,24,17,24,4,99,81,Buena,Buena,Buena,Buena,Regular,Regular
09/05/2024,23:00:00,14,63,24,4,97,81,Buena,Regular,Buena,Buena,Regular,Regular
10/05/2024,00:00:00,15,19,24,4,97,79,Buena,Buena,Buena,Buena,Regular,Regular
10/05/2024,01:00:00,5,66,25,4,96,79,Buena,Regular,Buena,Buena,Regular,Regular
10/05/2024,02:00:00,1,70,26,4,97,79,Buena,Regular,Buena,Buena,Regular,Regular
10/05/2024,03:00:00,2,67,27,4,102,81,Buena,Regular,Buena,Buena,Mala,Regular
10/05/2024,04:00:00,1,64,27,4,102,81,Buena,Regular,Buena,Buena,Mala,Regular
10/05/2024,05:00:00,1,61,27,4,102,81,Buena,Regular,Buena,Buena,Mala,Regular
10/05/2024,06:00:00,1,18,27,4,102,81,Buena,Buena,Buena,Buena,Mala,Regular
10/05/2024,07:00:00,1,19,28,4,101,79,Buena,Buena,Buena,Buena,Mala,Regular
10/05/2024,08:00:00,4,62,28,4,99,78,Buena,Regular,Buena,Buena,Regular,Regular
10/05/2024,09:00:00,8,67,28,4,97,78,Buena,Regular,Buena,Buena,Regular,Regular
10/05/2024,10:00:00,19,67,28,4,97,78,Buena,Regular,Buena,Buena,Regular,Regular
10/05/2024,11:00:00,39,13,28,4,96,76,Buena,Buena,Buena,Buena,Regular,Regular
10/05/2024,12:00:00,69,12,27,4,93,75,Regular,Buena,Buena,Buena,Regular,Regular
10/05/2024,13:00:00,98,10,27,4,93,75,Regular,Buena,Buena,Buena,Regular,Regular
10/05/2024,14:00:00,84,6,27,4,93,75,Regular,Buena,Buena,Buena,Regular,Regular
10/05/2024,15:00:00,76,4,26,4,94,75,Regular,Buena,Buena,Buena,Regular,Regular
10/05/2024,16:00:00,80,5,25,4,93,73,Regular,Buena,Buena,Buena,Regular,Regular
10/05/2024,17:00:00,69,8,24,4,91,73,Regular,Buena,Buena,Buena,Regular,Regular
10/05/2024,18:00:00,44,9,23,4,91,72,Buena,Buena,Buena,Buena,Regular,Regular
10/05/2024,19:00:00,36,11,23,4,93,72,Buena,Buena,Buena,Buena,Regular,Regular
10/05/2024,20:00:00,29,17,23,4,94,73,Buena,Buena,Buena,Buena,Regular,Regular
10/05/2024,21:00:00,24,61,23,4,96,73,Buena,Regular,Buena,Buena,Regular,Regular
10/05/2024,22:00:00,24,20,24,4,97,75,Buena,Buena,Buena,Buena,Regular,Regular
10/05/2024,23:00:00,24,20,24,4,99,75,Buena,Buena,Buena,Buena,Regular,Regular
11/05/2024,00:00:00,11,63,25,4,101,76,Buena,Regular,Buena,Buena,Mala,Regular
11/05/2024,01:00:00,13,18,26,4,102,78,Buena,Buena,Buena,Buena,Mala,Regular
11/05/2024,02:00:00,4,64,27,4,102,78,Buena,Regular,Buena,Buena,Mala,Regular
11/05/2024,03:00:00,3,64,27,4,101,78,Buena,Regular,Buena,Buena,Mala,Regular
11/05/2024,04:00:00,8,16,27,4,101,78,Buena,Buena,Buena,Buena,Mala,Regular
11/05/2024,05:00:00,6,17,27,4,101,79,Buena,Buena,Buena,Buena,Mala,Regular
11/05/2024,06:00:00,5,18,27,4,102,79,Buena,Buena,Buena,Buena,Mala,Regular
11/05/2024,07:00:00,4,20,27,4,102,81,Buena,Buena,Buena,Buena,Mala,Regular
11/05/2024,08:00:00,8,20,27,4,102,81,Buena,Buena,Buena,Buena,Mala,Regular
11/05/2024,09:00:00,16,63,28,4,102,81,Buena,Regular,Buena,Buena,Mala,Regular
11/05/2024,10:00:00,33,17,27,4,102,81,Buena,Buena,Buena,Buena,Mala,Regular
11/05/2024,11:00:00,43,11,27,4,102,81,Buena,Buena,Buena,Buena,Mala,Regular
11/05/2024,12:00:00,76,10,26,4,102,81,Regular,Buena,Buena,Buena,Mala,Regular
11/05/2024,13:00:00,103,8,26,4,102,82,Mala,Buena,Buena,Buena,Mala,Regular
11/05/2024,14:00:00,84,4,26,4,102,82,Regular,Buena,Buena,Buena,Mala,Regular
11/05/2024,15:00:00,82,4,25,4,102,82,Regular,Buena,Buena,Buena,Mala,Regular
11/05/2024,16:00:00,76,5,24,4,102,82,Regular,Buena,Buena,Buena,Mala,Regular
11/05/2024,17:00:00,67,5,24,4,102,82,Regular,Buena,Buena,Buena,Mala,Regular
11/05/2024,18:00:00,46,5,23,4,102,82,Buena,Buena,Buena,Buena,Mala,Regular
11/05/2024,19:00:00,44,8,23,4,102,82,Buena,Buena,Buena,Buena,Mala,Regular
11/05/2024,20:00:00,31,13,23,4,99,81,Buena,Buena,Buena,Buena,Regular,Regular
11/05/2024,21:00:00,29,15,23,4,97,81,Buena,Buena,Buena,Buena,Regular,Regular
11/05/2024,22:00:00,31,13,23,4,93,81,Buena,Buena,Buena,Buena,Regular,Regular
11/05/2024,23:00:00,20,20,24,4,90,79,Buena,Buena,Buena,Buena,Regular,Regular
12/05/2024,00:00:00,14,66,24,4,87,78,Buena,Regular,Buena,Buena,Regular,Regular
12/05/2024,01:00:00,16,61,25,4,83,76,Buena,Regular,Buena,Buena,Regular,Regular
12/05/2024,02:00:00,18,20,25,4,78,75,Buena,Buena,Buena,Buena,Regular,Regular
12/05/2024,03:00:00,27,12,25,2,74,73,Buena,Buena,Buena,Buena,Regular,Regular
12/05/2024,04:00:00,28,11,25,2,71,72,Buena,Buena,Buena,Buena,Regular,Regular
12/05/2024,05:00:00,28,11,25,2,70,72,Buena,Buena,Buena,Buena,Regular,Regular
12/05/2024,06:00:00,23,15,25,2,68,70,Buena,Buena,Buena,Buena,Regular,Regular
12/05/2024,07:00:00,9,67,26,2,67,70,Buena,Regular,Buena,Buena,Regular,Regular
12/05/2024,08:00:00,8,64,26,2,67,72,Buena,Regular,Buena,Buena,Regular,Regular
12/05/2024,09:00:00,14,64,27,2,68,72,Buena,Regular,Buena,Buena,Regular,Regular
12/05/2024,10:00:00,41,10,27,2,68,72,Buena,Buena,Buena,Buena,Regular,Regular
12/05/2024,11:00:00,57,5,27,2,68,73,Regular,Buena,Buena,Buena,Regular,Regular
12/05/2024,12:00:00,55,3,27,2,71,75,Regular,Buena,Buena,Buena,Regular,Regular
12/05/2024,13:00:00,55,4,27,2,71,75,Regular,Buena,Buena,Buena,Regular,Regular
12/05/2024,14:00:00,63,4,27,2,73,76,Regular,Buena,Buena,Buena,Regular,Regular
12/05/2024,15:00:00,69,4,26,2,74,78,Regular,Buena,Buena,Buena,Regular,Regular
12/05/2024,16:00:00,80,4,25,2,76,78,Regular,Buena,Buena,Buena,Regular,Regular
12/05/2024,17:00:00,78,4,24,2,77,79,Regular,Buena,Buena,Buena,Regular,Regular
12/05/2024,18:00:00,67,4,24,2,78,81,Regular,Buena,Buena,Buena,Regular,Regular
12/05/2024,19:00:00,57,5,24,2,78,81,Regular,Buena,Buena,Buena,Regular,Regular
12/05/2024,20:00:00,45,7,24,2,78,82,Buena,Buena,Buena,Buena,Regular,Regular
12/05/2024,21:00:00,44,8,24,2,78,84,Buena,Buena,Buena,Buena,Regular,Regular
12/05/2024,22:00:00,46,6,24,2,81,84,Buena,Buena,Buena,Buena,Regular,Regular
12/05/2024,23:00:00,43,5,24,2,83,85,Buena,Buena,Buena,Buena,Regular,Regular
13/05/2024,00:00:00,39,4,24,2,84,87,Buena,Buena,Buena,Buena,Regular,Regular
13/05/2024,01:00:00,39,3,24,2,86,88,Buena,Buena,Buena,Buena,Regular,Regular
13/05/2024,02:00:00,37,3,24,2,86,90,Buena,Buena,Buena,Buena,Regular,Regular
13/05/2024,03:00:00,36,3,24,2,87,91,Buena,Buena,Buena,Buena,Regular,Regular
13/05/2024,04:00:00,34,3,24,2,87,93,Buena,Buena,Buena,Buena,Regular,Regular
13/05/2024,05:00:00,32,4,24,2,88,93,Buena,Buena,Buena,Buena,Regular,Regular
13/05/2024,06:00:00,28,8,24,2,88,93,Buena,Buena,Buena,Buena,Regular,Regular
13/05/2024,07:00:00,14,18,25,2,88,93,Buena,Buena,Buena,Buena,Regular,Regular
13/05/2024,08:00:00,6,66,25,2,90,93,Buena,Regular,Buena,Buena,Regular,Regular
13/05/2024,09:00:00,13,63,26,2,90,93,Buena,Regular,Buena,Buena,Regular,Regular
13/05/2024,10:00:00,29,18,26,2,91,94,Buena,Buena,Buena,Buena,Regular,Regular
13/05/2024,11:00:00,43,19,27,2,93,94,Buena,Buena,Buena,Buena,Regular,Regular
13/05/2024,12:00:00,101,11,28,2,96,96,Mala,Buena,Buena,Buena,Regular,Regular
13/05/2024,13:00:00,92,7,28,2,96,96,Regular,Buena,Buena,Buena,Regular,Regular
13/05/2024,14:00:00,53,4,28,2,99,96,Regular,Buena,Buena,Buena,Regular,Regular
13/05/2024,15:00:00,69,4,28,2,99,96,Regular,Buena,Buena,Buena,Regular,Regular
13/05/2024,16:00:00,84,5,28,2,99,97,Regular,Buena,Buena,Buena,Regular,Regular
13/05/2024,17:00:00,82,4,27,2,101,97,Regular,Buena,Buena,Buena,Mala,Regular
13/05/2024,18:00:00,76,5,26,2,101,97,Regular,Buena,Buena,Buena,Mala,Regular
13/05/2024,19:00:00,69,6,26,2,101,102,Regular,Buena,Buena,Buena,Mala,Mala
13/05/2024,20:00:00,46,9,26,2,101,102,Buena,Buena,Buena,Buena,Mala,Mala
13/05/2024,21:00:00,39,11,26,2,102,102,Buena,Buena,Buena,Buena,Mala,Mala
13/05/2024,22:00:00,19,67,26,2,102,102,Buena,Regular,Buena,Buena,Mala,Mala
13/05/2024,23:00:00,11,70,26,2,102,102,Buena,Regular,Buena,Buena,Mala,Mala
14/05/2024,00:00:00,17,61,27,2,102,102,Buena,Regular,Buena,Buena,Mala,Mala
14/05/2024,01:00:00,31,9,27,2,103,102,Buena,Buena,Buena,Buena,Mala,Mala
14/05/2024,02:00:00,38,4,27,2,103,103,Buena,Buena,Buena,Buena,Mala,Mala
14/05/2024,03:00:00,36,3,27,2,103,103,Buena,Buena,Buena,Buena,Mala,Mala
14/05/2024,04:00:00,34,3,27,2,104,104,Buena,Buena,Buena,Buena,Mala,Mala
14/05/2024,05:00:00,31,5,27,2,104,104,Buena,Buena,Buena,Buena,Mala,Mala
14/05/2024,06:00:00,26,9,27,2,104,105,Buena,Buena,Buena,Buena,Mala,Mala
14/05/2024,07:00:00,16,18,27,2,105,106,Buena,Buena,Buena,Buena,Mala,Mala
14/05/2024,08:00:00,9,66,26,2,105,107,Buena,Regular,Buena,Buena,Mala,Mala
14/05/2024,09:00:00,14,69,12.146,2,105,107,Buena,Regular,Buena,Buena,Mala,Mala
14/05/2024,10:00:00,29,65,12.146,2,105,107,Buena,Regular,Buena,Buena,Mala,Mala
14/05/2024,11:00:00,71,12,12.146,2,105,107,Regular,Buena,Buena,Buena,Mala,Mala
14/05/2024,12:00:00,86,9,12.146,2,105,107,Regular,Buena,Buena,Buena,Mala,Mala
14/05/2024,13:00:00,88,7,12.146,2,105,107,Regular,Buena,Buena,Buena,Mala,Mala
14/05/2024,14:00:00,71,4,12.146,2,105,107,Regular,Buena,Buena,Buena,Mala,Mala
14/05/2024,15:00:00,71,4,12.146,2,105,107,Regular,Buena,Buena,Buena,Mala,Mala
14/05/2024,16:00:00,78,4,26,2,105,107,Regular,Buena,Buena,Buena,Mala,Mala
14/05/2024,17:00:00,84,4,26,2,105,107,Regular,Buena,Buena,Buena,Mala,Mala
14/05/2024,18:00:00,80,5,26,2,105,107,Regular,Buena,Buena,Buena,Mala,Mala
14/05/2024,19:00:00,67,7,26,2,105,106,Regular,Buena,Buena,Buena,Mala,Mala
14/05/2024,20:00:00,38,13,26,2,105,106,Buena,Buena,Buena,Buena,Mala,Mala
14/05/2024,21:00:00,29,16,26,2,106,106,Buena,Buena,Buena,Buena,Mala,Mala
14/05/2024,22:00:00,36,10,26,2,106,107,Buena,Buena,Buena,Buena,Mala,Mala
14/05/2024,23:00:00,35,9,26,2,107,107,Buena,Buena,Buena,Buena,Mala,Mala
15/05/2024,00:00:00,33,9,26,2,107,107,Buena,Buena,Buena,Buena,Mala,Mala
15/05/2024,01:00:00,36,9,27,2,107,107,Buena,Buena,Buena,Buena,Mala,Mala
15/05/2024,02:00:00,34,8,27,2,107,107,Buena,Buena,Buena,Buena,Mala,Mala
15/05/2024,03:00:00,32,9,27,2,107,107,Buena,Buena,Buena,Buena,Mala,Mala
15/05/2024,04:00:00,34,7,27,2,107,108,Buena,Buena,Buena,Buena,Mala,Mala
15/05/2024,05:00:00,33,5,27,2,108,108,Buena,Buena,Buena,Buena,Mala,Mala
15/05/2024,06:00:00,24,11,27,2,108,108,Buena,Buena,Buena,Buena,Mala,Mala
15/05/2024,07:00:00,19,17,27,2,109,109,Buena,Buena,Buena,Buena,Mala,Mala
15/05/2024,08:00:00,22,18,27,2,109,109,Buena,Buena,Buena,Buena,Mala,Mala
15/05/2024,09:00:00,23.31,14.524,27,2,108,109,Buena,Buena,Buena,Buena,Mala,Mala
15/05/2024,10:00:00,23.31,14.524,12.146,2,108,109,Buena,Buena,Buena,Buena,Mala,Mala
15/05/2024,11:00:00,23.31,14.524,12.146,2,108,109,Buena,Buena,Buena,Buena,Mala,Mala
15/05/2024,12:00:00,55,5,12.146,2,108,107,Regular,Buena,Buena,Buena,Mala,Mala
15/05/2024,13:00:00,51,5,12.146,2,108,108,Regular,Buena,Buena,Buena,Mala,Mala
15/05/2024,14:00:00,59,4,12.146,2,108,108,Regular,Buena,Buena,Buena,Mala,Mala
15/05/2024,15:00:00,67,4,12.146,2,108,108,Regular,Buena,Buena,Buena,Mala,Mala
15/05/2024,16:00:00,73,4,12.146,2,108,108,Regular,Buena,Buena,Buena,Mala,Mala
15/05/2024,17:00:00,69,4,28,2,108,108,Regular,Buena,Buena,Buena,Mala,Mala
15/05/2024,18:00:00,41,9,27,2,108,111,Buena,Buena,Buena,Buena,Mala,Mala
15/05/2024,19:00:00,34,13,27,2,111,112,Buena,Buena,Buena,Buena,Mala,Mala
15/05/2024,20:00:00,29,13,27,2,111,111,Buena,Buena,Buena,Buena,Mala,Mala
15/05/2024,21:00:00,29,13,27,2,110,111,Buena,Buena,Buena,Buena,Mala,Mala
15/05/2024,22:00:00,26,12,27,2,109,109,Buena,Buena,Buena,Buena,Mala,Mala
15/05/2024,23:00:00,23.31,14.524,27,2,108,110,Buena,Buena,Buena,Buena,Mala,Mala
16/05/2024,00:00:00,23,12,27,2,107,108,Buena,Buena,Buena,Buena,Mala,Mala
16/05/2024,01:00:00,20,14,27,2,107,107,Buena,Buena,Buena,Buena,Mala,Mala
16/05/2024,02:00:00,27,10,27,2,106,106,Buena,Buena,Buena,Buena,Mala,Mala
16/05/2024,03:00:00,29,8,27,2,105,104,Buena,Buena,Buena,Buena,Mala,Mala
16/05/2024,04:00:00,32,5,27,2,105,103,Buena,Buena,Buena,Buena,Mala,Mala
16/05/2024,05:00:00,34,5,26,2,103,97,Buena,Buena,Buena,Buena,Mala,Regular
16/05/2024,06:00:00,21,10,26,2,102,94,Buena,Buena,Buena,Buena,Mala,Regular
16/05/2024,07:00:00,1,64,26,2,102,91,Buena,Regular,Buena,Buena,Mala,Regular
16/05/2024,08:00:00,6,62,26,4,102,88,Buena,Regular,Buena,Buena,Mala,Regular
16/05/2024,09:00:00,18,20,27,4,102,88,Buena,Buena,Buena,Buena,Mala,Regular
16/05/2024,10:00:00,33,15,27,4,101,88,Buena,Buena,Buena,Buena,Mala,Regular
16/05/2024,11:00:00,51,9,27,4,101,88,Regular,Buena,Buena,Buena,Mala,Regular
16/05/2024,12:00:00,61,5,27,4,99,88,Regular,Buena,Buena,Buena,Regular,Regular
16/05/2024,13:00:00,61,5,27,4,96,87,Regular,Buena,Buena,Buena,Regular,Regular
16/05/2024,14:00:00,61,4,27,4,96,85,Regular,Buena,Buena,Buena,Regular,Regular
16/05/2024,15:00:00,63,4,27,4,94,84,Regular,Buena,Buena,Buena,Regular,Regular
16/05/2024,16:00:00,65,4,27,4,96,84,Regular,Buena,Buena,Buena,Regular,Regular
16/05/2024,17:00:00,67,4,26,4,94,82,Regular,Buena,Buena,Buena,Regular,Regular
16/05/2024,18:00:00,63,5,26,4,93,79,Regular,Buena,Buena,Buena,Regular,Regular
16/05/2024,19:00:00,51,7,26,4,81,78,Regular,Buena,Buena,Buena,Regular,Regular
16/05/2024,20:00:00,41,9,26,4,81,78,Buena,Buena,Buena,Buena,Regular,Regular
16/05/2024,21:00:00,38,10,26,4,78,78,Buena,Buena,Buena,Buena,Regular,Regular
16/05/2024,22:00:00,32,13,26,4,80,78,Buena,Buena,Buena,Buena,Regular,Regular
16/05/2024,23:00:00,32,6,26,4,80,78,Buena,Buena,Buena,Buena,Regular,Regular
17/05/2024,00:00:00,23.31,14.524,26,4,81,78,Buena,Buena,Buena,Buena,Regular,Regular
17/05/2024,01:00:00,23.31,14.524,26,4,81,79,Buena,Buena,Buena,Buena,Regular,Regular
17/05/2024,02:00:00,23.31,14.524,12.146,2,81,79,Buena,Buena,Buena,Buena,Regular,Regular
17/05/2024,03:00:00,23.31,14.524,12.146,2,81,79,Buena,Buena,Buena,Buena,Regular,Regular
17/05/2024,04:00:00,23.31,14.524,12.146,2,83,79,Buena,Buena,Buena,Buena,Regular,Regular
17/05/2024,05:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
17/05/2024,06:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
17/05/2024,07:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
17/05/2024,08:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
17/05/2024,09:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
17/05/2024,10:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
17/05/2024,11:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
17/05/2024,12:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
17/05/2024,13:00:00,102,6,12.146,3.408,73.843,75.733,Mala,Buena,Buena,Buena,Regular,Regular
17/05/2024,14:00:00,80,5,12.146,3.408,73.843,75.733,Regular,Buena,Buena,Buena,Regular,Regular
17/05/2024,15:00:00,78,5,12.146,3.408,73.843,75.733,Regular,Buena,Buena,Buena,Regular,Regular
17/05/2024,16:00:00,71,5,12.146,3.408,73.843,75.733,Regular,Buena,Buena,Buena,Regular,Regular
17/05/2024,17:00:00,71,4,12.146,3.408,73.843,75.733,Regular,Buena,Buena,Buena,Regular,Regular
17/05/2024,18:00:00,59,5,25,3.408,73.843,75.733,Regular,Buena,Buena,Buena,Regular,Regular
17/05/2024,19:00:00,39,10,25,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
17/05/2024,20:00:00,29,11,26,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
17/05/2024,21:00:00,23.31,14.524,25,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
17/05/2024,22:00:00,23.31,14.524,25,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
17/05/2024,23:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
18/05/2024,00:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
